"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21811.467,60294.15,223795.38,65912.555,61896.06,13066.364,71097.016,76949.836,113665.44,311825.2,178010.28,3509126.5,395837.6,1.9913342E7,87302.87,7308.17,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24803.549,107883.52,437478.12,66177.836,241827.84,16637.129,67255.41,96454.69,104739.09,507244.3,306227.56,3671637.2,285695.25,2594837.8,259885.27,8293.023,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,27028.576,128186.04,574982.7,51941.977,499036.78,28282.25,91008.484,90911.555,166263.52,557056.5,275848.97,1301983.0,216619.28,443776.2,231308.2,10004.684,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,29489.414,161381.69,635487.8,37368.996,679052.56,43446.33,68140.195,75417.49,134513.06,700421.94,302071.53,510510.66,164983.98,26957.402,196465.08,13292.73,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,32068.082,153732.7,678820.6,26459.266,749877.3,52652.23,38589.117,62214.29,140867.19,714550.06,241808.61,202185.22,110075.055,49.439514,110264.27,18385.984,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,34981.457,170091.06,604161.2,18396.877,732228.5,78294.72,22261.162,62899.76,145379.98,668332.94,187088.77,86344.98,106228.06,1700.2366,101606.39,25312.803,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,38627.117,167283.4,602020.6,12583.1875,709087.94,86115.766,5988.427,55897.695,149696.7,641826.9,204937.61,42081.086,155631.34,7193.8105,107079.61,33972.73,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,44318.6,158051.34,592346.2,9061.174,687765.06,99889.625,4696.566,51847.23,160811.33,664888.2,236176.73,44463.7,175318.53,114596.45,116618.2,44477.51,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,51150.195,168476.44,607239.44,6449.646,643482.75,119265.945,5233.9175,48092.14,184760.88,618592.5,231765.17,82247.48,127517.68,179688.42,139823.03,56226.484,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,58904.57,170661.44,630974.06,4493.977,630480.3,135118.5,5173.489,47490.766,195069.95,622195.8,233964.62,127920.19,115946.516,430822.53,140025.22,68690.14,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,66331.43,124508.27,596456.0,3088.2617,523225.38,136892.9,5553.0396,44259.465,190555.73,556959.56,193885.94,123343.266,114996.35,494503.9,136690.72,81462.66,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,72218.586,90715.984,579910.06,2111.9072,542077.56,157264.89,5710.862,43918.91,245411.97,581871.44,193937.45,110573.83,100516.06,302914.6,149940.6,94349.55,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,76981.58,100857.484,528659.6,1469.5824,476472.03,157310.67,5346.0845,43868.906,202164.11,586022.5,163363.39,140266.34,105740.84,352861.7,157184.12,107126.91,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,83794.12,108294.71,566300.44,1000.6152,453900.38,153658.05,6142.5063,48425.33,210199.23,655063.8,187877.39,171796.33,88424.07,335674.03,172892.58,118846.5,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,92394.766,115485.67,559005.75,686.67224,406773.06,162318.55,4823.441,48149.523,173264.06,583030.5,193272.14,130255.875,88352.766,410526.75,143723.06,129638.83,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,100481.625,122264.58,594888.1,460.92398,418905.4,169359.73,3918.3357,48706.65,176045.77,613427.94,199005.81,94925.875,81628.37,236894.84,158138.83,138971.28,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,108803.99,113596.32,608525.6,312.08826,420542.03,168481.58,3813.566,48076.93,165151.88,537957.1,195137.53,90032.03,84287.78,291876.78,184940.94,146764.52,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,119682.95,110511.77,574185.8,212.89536,366333.75,168054.5,4215.032,45764.84,171496.4,542751.1,212592.06,93581.51,95375.43,580136.44,166729.44,153775.69,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,134274.2,125652.37,523634.2,142.46768,311624.38,178319.97,4117.165,47249.09,175321.42,482334.0,166607.5,83908.766,81293.445,542217.5,146141.62,159333.95,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,150267.17,125306.664,513822.56,67.75115,430522.97,190559.86,4826.021,44740.113,234115.78,531345.75,201997.14,123485.18,100568.82,95386.81,154865.44,163811.8,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
